area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;180150;035902;022;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;69,4383502158848;180150035902;18015003590202208;180150035902022081;202109
1;180150;037403;021;02;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;3;3;3;3;2911;44,7885918021614;180150037403;18015003740302102;180150037403021021;202109
1;180150;037403;021;03;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2911;44,7885918021614;180150037403;18015003740302103;180150037403021031;202109
1;180150;037403;021;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;44,7885918021614;180150037403;18015003740302105;180150037403021051;202109
1;180150;037403;021;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;44,7885918021614;180150037403;18015003740302106;180150037403021061;202109
1;180150;037403;021;07;1;2;2;2;2;2;1;2;1;2;2;2;3;3;2;2;2;2;2;2;2;1;3;2;2911;44,7885918021614;180150037403;18015003740302107;180150037403021071;202109
1;180150;037403;021;08;1;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;44,7885918021614;180150037403;18015003740302108;180150037403021081;202109
1;180150;037403;021;09;1;2;1;2;2;2;1;2;1;2;2;1;2;1;1;2;2;2;2;2;2;2;3;3;2911;44,7885918021614;180150037403;18015003740302109;180150037403021091;202109
1;180150;037704;022;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;78,1860706446007;180150037704;18015003770402201;180150037704022011;202109
1;180150;037704;022;02;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;2;1;2911;78,1860706446007;180150037704;18015003770402202;180150037704022021;202109
1;180150;037704;022;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;78,1860706446007;180150037704;18015003770402203;180150037704022031;202109
1;180150;037704;022;04;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2911;78,1860706446007;180150037704;18015003770402204;180150037704022041;202109
1;180150;037704;022;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;78,1860706446007;180150037704;18015003770402205;180150037704022051;202109
1;180150;037704;022;06;1;1;1;3;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;1;1;2911;78,1860706446007;180150037704;18015003770402206;180150037704022061;202109
1;180150;037704;022;07;1;3;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;3;3;3;2911;78,1860706446007;180150037704;18015003770402207;180150037704022071;202109
1;180150;038107;022;01;1;2;2;3;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;2913;56,8751408331781;180150038107;18015003810702201;180150038107022011;202109
1;180150;038107;022;02;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;2913;56,8751408331781;180150038107;18015003810702202;180150038107022021;202109
1;180150;038107;022;03;1;2;1;1;1;1;1;1;1;2;2;3;2;2;2;2;2;2;2;2;3;3;2;2;2913;56,8751408331781;180150038107;18015003810702203;180150038107022031;202109
1;180150;038107;022;04;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,8751408331781;180150038107;18015003810702204;180150038107022041;202109
1;180150;038107;022;05;1;3;2;3;2;4;2;4;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;56,8751408331781;180150038107;18015003810702205;180150038107022051;202109
1;180150;038107;022;06;1;3;3;3;2;4;2;4;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;2913;56,8751408331781;180150038107;18015003810702206;180150038107022061;202109
1;180150;038107;022;07;1;3;1;1;2;3;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;2;3;2;2913;56,8751408331781;180150038107;18015003810702207;180150038107022071;202109
1;180150;038703;021;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;2913;93,9275784551892;180150038703;18015003870302101;180150038703021011;202109
1;180150;038703;021;02;1;3;3;3;2;3;3;3;3;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2913;93,9275784551892;180150038703;18015003870302102;180150038703021021;202109
1;180150;038703;021;03;1;2;2;2;2;3;3;3;3;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2913;93,9275784551892;180150038703;18015003870302103;180150038703021031;202109
1;180150;038703;021;04;1;2;1;1;2;2;2;2;2;3;2;3;2;3;2;3;2;2;2;2;3;2;3;2;2913;93,9275784551892;180150038703;18015003870302104;180150038703021041;202109
1;180150;038703;021;06;1;2;1;1;3;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;1;2;2;1;2913;93,9275784551892;180150038703;18015003870302106;180150038703021061;202109
1;180150;038703;021;07;1;2;2;3;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;1;2;2;1;2913;93,9275784551892;180150038703;18015003870302107;180150038703021071;202109
1;180150;038703;021;09;1;2;3;2;1;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;1;1;2913;93,9275784551892;180150038703;18015003870302109;180150038703021091;202109
1;180150;038803;022;01;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;3;2;2912;113,684349284048;180150038803;18015003880302201;180150038803022011;202109
1;180150;038803;022;02;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2912;113,684349284048;180150038803;18015003880302202;180150038803022021;202109
1;180150;038803;022;03;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;3;3;2912;113,684349284048;180150038803;18015003880302203;180150038803022031;202109
1;180150;038803;022;04;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;113,684349284048;180150038803;18015003880302204;180150038803022041;202109
1;180150;038803;022;05;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2912;113,684349284048;180150038803;18015003880302205;180150038803022051;202109
1;180150;038803;022;06;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;3;2;2912;113,684349284048;180150038803;18015003880302206;180150038803022061;202109
1;180150;038803;022;07;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;3;2;2912;113,684349284048;180150038803;18015003880302207;180150038803022071;202109
1;180150;038902;022;01;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;192,714754882623;180150038902;18015003890202201;180150038902022011;202109
1;180150;038902;022;02;1;3;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;192,714754882623;180150038902;18015003890202202;180150038902022021;202109
1;180150;038902;022;03;1;3;2;1;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2912;192,714754882623;180150038902;18015003890202203;180150038902022031;202109
1;180150;038902;022;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1;2912;192,714754882623;180150038902;18015003890202204;180150038902022041;202109
1;180150;038902;022;05;1;2;2;2;2;2;1;1;1;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2912;192,714754882623;180150038902;18015003890202205;180150038902022051;202109
1;180150;038902;022;07;1;1;2;1;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;1;1;1;2;2912;192,714754882623;180150038902;18015003890202207;180150038902022071;202109
1;180150;038902;022;08;1;2;2;2;2;2;2;2;2;2;2;1;3;3;3;3;3;2;2;2;3;3;2;1;2912;192,714754882623;180150038902;18015003890202208;180150038902022081;202109
1;180150;039501;022;01;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2912;30,4590227408147;180150039501;18015003950102201;180150039501022011;202109
1;180150;039501;022;02;1;3;1;3;1;2;2;2;2;1;3;2;2;2;2;2;2;2;2;2;3;1;3;2;2912;30,4590227408147;180150039501;18015003950102202;180150039501022021;202109
1;180150;039501;022;03;1;2;2;1;2;2;2;2;2;1;2;2;2;2;3;2;2;2;2;2;3;3;3;3;2912;30,4590227408147;180150039501;18015003950102203;180150039501022031;202109
1;180150;039501;022;04;1;3;3;1;1;2;1;2;1;1;1;1;1;1;3;2;2;2;2;2;3;3;3;3;2912;30,4590227408147;180150039501;18015003950102204;180150039501022041;202109
1;180150;039501;022;06;1;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;3;2;2;2;2;1;2;1;2912;30,4590227408147;180150039501;18015003950102206;180150039501022061;202109
1;180150;039501;022;07;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2912;30,4590227408147;180150039501;18015003950102207;180150039501022071;202109
1;180150;039501;022;09;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;1;3;1;2912;30,4590227408147;180150039501;18015003950102209;180150039501022091;202109
1;180150;040403;024;01;1;3;1;1;2;3;3;3;2;1;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2911;56,599034984169;180150040403;18015004040302401;180150040403024011;202109
1;180150;040403;024;02;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2911;56,599034984169;180150040403;18015004040302402;180150040403024021;202109
1;180150;040403;024;03;1;2;1;2;2;3;2;3;2;2;2;3;3;3;2;3;3;2;2;2;2;1;2;1;2911;56,599034984169;180150040403;18015004040302403;180150040403024031;202109
1;180150;040403;024;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;56,599034984169;180150040403;18015004040302404;180150040403024041;202109
1;180150;040403;024;05;1;3;2;2;2;2;2;2;2;1;2;3;3;3;3;2;2;2;2;2;3;3;3;2;2911;56,599034984169;180150040403;18015004040302405;180150040403024051;202109
1;180150;040403;024;06;1;3;3;1;2;2;3;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;1;2;2911;56,599034984169;180150040403;18015004040302406;180150040403024061;202109
1;180150;040403;024;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2;2911;56,599034984169;180150040403;18015004040302407;180150040403024071;202109
1;180150;040602;024;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;140,254297731945;180150040602;18015004060202402;180150040602024021;202109
1;180150;040602;024;03;1;3;1;3;1;3;1;3;2;3;3;3;2;2;2;3;2;2;2;2;2;1;2;2;2912;140,254297731945;180150040602;18015004060202403;180150040602024031;202109
1;180150;040602;024;04;1;2;2;2;1;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;1;3;1;2912;140,254297731945;180150040602;18015004060202404;180150040602024041;202109
1;180150;040602;024;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;140,254297731945;180150040602;18015004060202405;180150040602024051;202109
1;180150;040602;024;06;1;2;2;2;2;3;1;2;2;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;2912;140,254297731945;180150040602;18015004060202406;180150040602024061;202109
1;180150;040602;024;07;1;2;2;1;2;3;1;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2912;140,254297731945;180150040602;18015004060202407;180150040602024071;202109
1;180150;040602;024;08;1;2;2;1;2;4;2;4;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;2;2912;140,254297731945;180150040602;18015004060202408;180150040602024081;202109
1;180150;041003;021;01;1;3;1;1;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2912;66,7118993786319;180150041003;18015004100302101;180150041003021011;202109
1;180150;041003;021;04;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;66,7118993786319;180150041003;18015004100302104;180150041003021041;202109
1;180150;041003;021;06;1;2;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;3;2;2912;66,7118993786319;180150041003;18015004100302106;180150041003021061;202109
1;180150;041003;021;07;1;3;2;2;2;4;2;4;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2912;66,7118993786319;180150041003;18015004100302107;180150041003021071;202109
1;180150;041003;021;08;1;2;1;2;2;2;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;2;2;2;2912;66,7118993786319;180150041003;18015004100302108;180150041003021081;202109
1;180150;041003;021;09;1;2;2;1;1;3;2;3;2;3;2;3;2;3;2;3;2;2;2;2;3;2;3;3;2912;66,7118993786319;180150041003;18015004100302109;180150041003021091;202109
1;180150;041802;023;01;1;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2911;39,2334593245608;180150041802;18015004180202301;180150041802023011;202109
1;180150;041802;023;02;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2911;39,2334593245608;180150041802;18015004180202302;180150041802023021;202109
1;180150;041802;023;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2911;39,2334593245608;180150041802;18015004180202305;180150041802023051;202109
1;180150;041802;023;06;1;3;1;1;1;2;2;2;1;2;2;3;3;3;2;3;3;2;2;2;3;1;2;2;2911;39,2334593245608;180150041802;18015004180202306;180150041802023061;202109
1;180150;041802;023;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2911;39,2334593245608;180150041802;18015004180202307;180150041802023071;202109
1;180150;041802;023;10;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2911;39,2334593245608;180150041802;18015004180202310;180150041802023101;202109
1;180150;042401;022;01;1;2;2;1;1;2;2;2;2;2;1;3;2;1;1;2;2;1;2;2;3;3;3;3;2912;143,53600101538;180150042401;18015004240102201;180150042401022011;202109
1;180150;042401;022;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2912;143,53600101538;180150042401;18015004240102202;180150042401022021;202109
1;180150;042401;022;03;1;2;2;3;3;3;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;143,53600101538;180150042401;18015004240102203;180150042401022031;202109
1;180150;042401;022;04;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2912;143,53600101538;180150042401;18015004240102204;180150042401022041;202109
1;180150;042401;022;05;1;3;2;1;1;3;2;2;2;1;2;3;3;3;2;3;2;2;2;2;3;3;3;3;2912;143,53600101538;180150042401;18015004240102205;180150042401022051;202109
1;180150;042401;022;06;1;2;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2912;143,53600101538;180150042401;18015004240102206;180150042401022061;202109
1;180150;042401;022;07;1;2;2;1;1;3;2;2;2;1;1;3;2;2;2;2;2;2;2;2;3;3;3;2;2912;143,53600101538;180150042401;18015004240102207;180150042401022071;202109
1;180150;043801;022;02;1;3;3;1;2;3;3;3;3;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2913;46,6977378009195;180150043801;18015004380102202;180150043801022021;202109
1;180150;043801;022;03;1;2;3;1;1;3;2;3;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2913;46,6977378009195;180150043801;18015004380102203;180150043801022031;202109
1;180150;043801;022;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;46,6977378009195;180150043801;18015004380102204;180150043801022041;202109
1;180150;043801;022;06;1;3;1;2;2;3;2;3;2;1;3;2;2;2;2;3;1;2;2;2;1;1;2;1;2913;46,6977378009195;180150043801;18015004380102206;180150043801022061;202109
1;180150;043801;022;07;1;3;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;1;3;3;2913;46,6977378009195;180150043801;18015004380102207;180150043801022071;202109
1;180150;043801;022;09;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2913;46,6977378009195;180150043801;18015004380102209;180150043801022091;202109
1;180155;000401;024;01;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;1;2;3;1;1813;207,560674244464;180155000401;18015500040102401;180155000401024011;202109
1;180155;000401;024;02;1;2;2;1;1;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;3;2;1813;207,560674244464;180155000401;18015500040102402;180155000401024021;202109
1;180155;000401;024;03;1;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1813;207,560674244464;180155000401;18015500040102403;180155000401024031;202109
1;180155;000401;024;04;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1813;207,560674244464;180155000401;18015500040102404;180155000401024041;202109
1;180155;000401;024;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1813;207,560674244464;180155000401;18015500040102405;180155000401024051;202109
1;180155;000401;024;06;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2;1;1;2;2;1813;207,560674244464;180155000401;18015500040102406;180155000401024061;202109
1;180155;000401;024;07;1;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1813;207,560674244464;180155000401;18015500040102407;180155000401024071;202109
1;180156;000602;021;01;1;1;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;1;2;1;2;1;1811;160,630006906691;180156000602;18015600060202101;180156000602021011;202109
1;180156;000602;021;02;1;3;2;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1811;160,630006906691;180156000602;18015600060202102;180156000602021021;202109
1;180156;000602;021;03;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1811;160,630006906691;180156000602;18015600060202103;180156000602021031;202109
1;180156;000602;021;04;1;1;2;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1811;160,630006906691;180156000602;18015600060202104;180156000602021041;202109
1;180156;000602;021;05;1;2;2;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1811;160,630006906691;180156000602;18015600060202105;180156000602021051;202109
1;180156;000602;021;06;1;3;2;1;2;2;2;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1811;160,630006906691;180156000602;18015600060202106;180156000602021061;202109
1;180156;000602;021;07;1;3;3;1;1;4;1;4;1;2;2;2;1;2;2;2;2;2;2;2;3;3;3;3;1811;160,630006906691;180156000602;18015600060202107;180156000602021071;202109
2;180156;900401;022;01;1;3;3;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1823;422,602102416511;180156900401;18015690040102201;180156900401022011;202109
2;180156;900401;022;02;1;1;1;2;2;2;2;3;2;3;2;3;3;3;3;3;3;2;2;2;3;2;2;2;1823;422,602102416511;180156900401;18015690040102202;180156900401022021;202109
2;180156;900401;022;03;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1823;422,602102416511;180156900401;18015690040102203;180156900401022031;202109
2;180156;900401;022;04;1;3;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1823;422,602102416511;180156900401;18015690040102204;180156900401022041;202109
2;180156;900401;022;05;1;2;1;2;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1823;422,602102416511;180156900401;18015690040102205;180156900401022051;202109
2;180156;900401;022;06;1;2;1;1;1;3;1;2;2;1;3;3;3;1;2;3;3;1;2;2;2;1;1;1;1823;422,602102416511;180156900401;18015690040102206;180156900401022061;202109
2;180156;900401;022;07;1;2;2;1;2;2;2;2;1;1;3;3;2;2;2;2;2;2;2;2;3;3;3;3;1823;422,602102416511;180156900401;18015690040102207;180156900401022071;202109
2;180160;000106;024;01;1;2;3;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1823;645,476865554084;180160000106;18016000010602401;180160000106024011;202109
2;180160;000106;024;02;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;1823;645,476865554084;180160000106;18016000010602402;180160000106024021;202109
2;180160;000106;024;03;1;3;3;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1823;645,476865554084;180160000106;18016000010602403;180160000106024031;202109
2;180160;000106;024;04;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1823;645,476865554084;180160000106;18016000010602404;180160000106024041;202109
2;180160;000106;024;05;1;2;2;2;2;4;2;4;2;2;3;3;2;3;3;3;2;2;2;2;2;2;3;3;1823;645,476865554084;180160000106;18016000010602405;180160000106024051;202109
2;180160;000106;024;06;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;1823;645,476865554084;180160000106;18016000010602406;180160000106024061;202109
2;180160;000106;024;07;1;3;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;1823;645,476865554084;180160000106;18016000010602407;180160000106024071;202109
2;180164;000106;024;01;1;2;2;2;2;3;3;2;1;2;1;2;2;3;2;3;2;2;2;2;2;2;3;3;1821;640,474385748467;180164000106;18016400010602401;180164000106024011;202109
2;180164;000106;024;02;1;1;2;1;2;3;1;2;2;1;2;3;2;2;2;2;2;2;2;2;1;2;3;2;1821;640,474385748467;180164000106;18016400010602402;180164000106024021;202109
2;180164;000106;024;03;1;3;2;1;2;3;1;2;2;1;1;3;2;2;2;2;2;2;2;2;3;2;3;2;1821;640,474385748467;180164000106;18016400010602403;180164000106024031;202109
2;180164;000106;024;05;1;2;2;1;2;3;3;3;3;1;2;3;3;3;2;2;2;2;2;2;3;2;3;2;1821;640,474385748467;180164000106;18016400010602405;180164000106024051;202109
2;180164;000106;024;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1821;640,474385748467;180164000106;18016400010602407;180164000106024071;202109
2;180164;000106;024;08;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1821;640,474385748467;180164000106;18016400010602408;180164000106024081;202109
2;180164;000106;024;09;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1821;640,474385748467;180164000106;18016400010602409;180164000106024091;202109
2;180165;904502;021;01;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1821;639,112518659517;180165904502;18016590450202101;180165904502021011;202109
2;180165;904502;021;02;1;2;2;2;2;4;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;1821;639,112518659517;180165904502;18016590450202102;180165904502021021;202109
2;180165;904502;021;04;1;3;2;2;2;4;2;4;2;3;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1821;639,112518659517;180165904502;18016590450202104;180165904502021041;202109
2;180165;904502;021;06;1;2;1;1;2;3;1;2;1;2;2;1;1;1;1;2;2;2;2;2;3;3;2;3;1821;639,112518659517;180165904502;18016590450202106;180165904502021061;202109
2;180165;904502;021;07;1;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1821;639,112518659517;180165904502;18016590450202107;180165904502021071;202109
2;180165;904502;021;08;1;3;1;2;1;2;2;3;2;2;2;2;2;2;3;2;2;2;2;1;2;2;3;2;1821;639,112518659517;180165904502;18016590450202108;180165904502021081;202109
2;180165;904502;021;09;1;3;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2;1821;639,112518659517;180165904502;18016590450202109;180165904502021091;202109
2;180166;000102;021;01;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1823;457,96250076259;180166000102;18016600010202101;180166000102021011;202109
2;180166;000102;021;02;1;3;3;1;2;3;2;3;1;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;1823;457,96250076259;180166000102;18016600010202102;180166000102021021;202109
2;180166;000102;021;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1823;457,96250076259;180166000102;18016600010202103;180166000102021031;202109
2;180166;000102;021;05;1;3;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2;1823;457,96250076259;180166000102;18016600010202105;180166000102021051;202109
2;180166;000102;021;06;1;3;3;2;2;3;2;3;1;1;1;3;2;3;2;2;2;2;2;2;3;2;3;2;1823;457,96250076259;180166000102;18016600010202106;180166000102021061;202109
2;180166;000102;021;09;1;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1823;457,96250076259;180166000102;18016600010202109;180166000102021091;202109
1;180250;000303;021;01;1;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1812;293,485268365594;180250000303;18025000030302101;180250000303021011;202109
1;180250;000303;021;02;1;3;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;1;2;1;1812;293,485268365594;180250000303;18025000030302102;180250000303021021;202109
1;180250;000303;021;03;1;2;2;2;2;3;2;2;2;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;1812;293,485268365594;180250000303;18025000030302103;180250000303021031;202109
1;180250;000303;021;05;1;2;2;1;1;1;1;1;1;2;1;3;3;3;3;3;1;2;1;1;3;3;3;3;1812;293,485268365594;180250000303;18025000030302105;180250000303021051;202109
1;180250;000303;021;06;1;3;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;3;3;3;3;1812;293,485268365594;180250000303;18025000030302106;180250000303021061;202109
1;180250;000303;021;08;1;3;3;1;1;3;1;2;1;2;2;3;2;3;2;3;2;2;2;2;3;2;3;3;1812;293,485268365594;180250000303;18025000030302108;180250000303021081;202109
1;180250;000303;021;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1812;293,485268365594;180250000303;18025000030302109;180250000303021091;202109
1;180250;001202;024;01;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;1;2;2;3;2;1812;209,276659512781;180250001202;18025000120202401;180250001202024011;202109
1;180250;001202;024;02;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1812;209,276659512781;180250001202;18025000120202402;180250001202024021;202109
1;180250;001202;024;03;1;3;1;3;1;2;3;3;3;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;1812;209,276659512781;180250001202;18025000120202403;180250001202024031;202109
1;180250;001202;024;04;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1812;209,276659512781;180250001202;18025000120202404;180250001202024041;202109
1;180250;001202;024;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;1812;209,276659512781;180250001202;18025000120202405;180250001202024051;202109
1;180250;001202;024;06;1;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1812;209,276659512781;180250001202;18025000120202406;180250001202024061;202109
